Company,Industry,Code,Year,Season,announce_day,Date,TTM_PE,EPS_growth,Expeceted_Dividend_Rate,Position,Close,Position_new,Code_out,Date_out,Close_out,Return,holding_days,Daily_Return_geometry,Daily_Return_arithmetic
6176 瑞儀,光電業,6176,2016,1,2016-05-15,2016-05-16,11.817500000000004,0.10588235294117644,0.0585,1.0,39.32,1.0,6176,2016-11-14,52.98,0.34740590030518814,182,0.0016397010209414642,0.0019088236280504843
6177 達麗,建材營造,6177,2015,4,2016-03-31,2016-03-31,7.162499999999996,3.1666666666666665,0.1284,1.0,16.56,1.0,6177,2016-05-16,17.19,0.03804347826086962,46,0.0008120179960220408,0.0008270321361058614
6177 達麗,建材營造,6177,2016,2,2016-08-14,2016-08-15,7.279999999999995,1.6666666666666667,0.146225,1.0,19.43,1.0,6177,2016-11-14,17.51,-0.09881626351003592,91,-0.0011427105325970688,-0.0010858930056047904
6184 大豐電,其他,6184,2014,3,2014-11-14,2014-11-14,13.6175,0.4545454545454544,0.04830000000000001,1.0,41.2,1.0,6184,2015-03-31,40.78,-0.010194174757281571,137,-7.478910979141773e-05,-7.4410034724683e-05
6189 豐藝,電子通路業,6189,2014,1,2014-05-15,2014-05-15,7.92,0.1807228915662651,0.08159999999999999,1.0,26.66,1.0,6189,2014-08-14,28.49,0.06864216054013506,91,0.0007298138083231542,0.0007543094564850006
6189 豐藝,電子通路業,6189,2014,3,2014-11-14,2014-11-14,8.7825,0.09999999999999996,0.083375,1.0,27.14,1.0,6189,2015-05-15,29.18,0.07516580692704489,182,0.0003982929716999095,0.0004129989391595873
6189 豐藝,電子通路業,6189,2015,3,2015-11-14,2015-11-16,8.4425,0.3295454545454545,0.09347500000000003,1.0,25.06,1.0,6189,2016-03-31,29.59,0.18076616121308864,136,0.0012225372559282466,0.00132916295009624
6189 豐藝,電子通路業,6189,2016,4,2017-03-31,2017-03-31,9.2575,0.13698630136986298,0.08547499999999998,1.0,29.87,1.0,6189,2017-05-15,29.5,-0.01238701037830603,45,-0.0002769476180872754,-0.00027526689729568955
6192 巨路,其他電子業,6192,2014,1,2014-05-15,2014-05-15,9.865,0.1353383458646616,0.046075,1.0,66.62,1.0,6192,2014-08-14,62.78,-0.057640348243770734,91,-0.0006521859304152722,-0.0006334104202612168
6192 巨路,其他電子業,6192,2014,4,2015-03-31,2015-03-31,10.115000000000002,0.0694444444444445,0.0423,1.0,57.64,1.0,6192,2015-05-15,54.47,-0.05499653018736994,45,-0.0012562475869852818,-0.0012221451152748875
6192 巨路,其他電子業,6192,2015,4,2016-03-31,2016-03-31,8.455000000000002,0.2597402597402597,0.060375000000000026,1.0,45.63,1.0,6192,2016-11-14,52.5,0.1505588428665352,228,0.0006153110448996468,0.000660345802046207
6196 帆宣,其他電子業,6196,2014,1,2014-05-15,2014-05-15,13.380000000000004,6.1,0.056375,1.0,19.05,1.0,6196,2015-03-31,23.97,0.258267716535433,320,0.0007181826036963823,0.0008070866141732282
6196 帆宣,其他電子業,6196,2015,2,2015-08-14,2015-08-14,9.5575,1.0869565217391304,0.07104999999999997,1.0,16.98,1.0,6196,2016-08-15,25.57,0.5058892815076561,367,0.0011161090581006672,0.0013784449087402074
6196 帆宣,其他電子業,6196,2016,4,2017-03-31,2017-03-31,6.4925,0.07920792079207928,0.073625,1.0,34.27,1.0,6196,2017-05-15,40.73,0.18850306390428928,45,0.003845030698004459,0.004188956975650873
6197 佳必琪,電子零組件,6197,2016,4,2017-03-31,2017-03-31,13.792500000000002,3.7647058823529416,0.064175,1.0,36.79,1.0,6197,2017-05-15,35.6,-0.03234574612666474,45,-0.0007304093713066395,-0.0007187943583703276
6201 亞弘電,其他電子業,6201,2014,4,2015-03-31,2015-03-31,13.8,0.1777777777777778,0.0787,1.0,21.34,1.0,6201,2016-03-31,22.91,0.07357075913776945,366,0.00019398124523983817,0.0002010130031086597
6201 亞弘電,其他電子業,6201,2016,2,2016-08-14,2016-08-15,8.537499999999998,0.9642857142857144,0.07515,1.0,30.92,1.0,6201,2016-11-14,28.54,-0.07697283311772318,91,-0.0008797952987973368,-0.000845855308985969
6201 亞弘電,其他電子業,6201,2016,4,2017-03-31,2017-03-31,8.734999999999998,2.413793103448276,0.07617499999999999,1.0,32.33,1.0,6201,2017-05-15,30.09,-0.06928549334982981,45,-0.0015943432621581266,-0.0015396776299962179
6202 盛群,半導體,6202,2014,1,2014-05-15,2014-05-15,12.235,0.08955223880597006,0.064475,1.0,39.54,1.0,6202,2014-08-14,44.23,0.11861406170966116,91,0.001232522384240653,0.0013034512275786941
6202 盛群,半導體,6202,2014,4,2015-03-31,2015-03-31,14.422499999999998,0.1728395061728394,0.05817499999999999,1.0,47.88,1.0,6202,2015-05-15,44.31,-0.07456140350877194,45,-0.0017204626483897645,-0.0016569200779727098
6202 盛群,半導體,6202,2015,3,2015-11-14,2015-11-16,12.31,0.07777777777777772,0.068775,1.0,43.27,1.0,6202,2016-03-31,46.13,0.06609660272706264,136,0.0004707279880520332,0.00048600443181663703
6205 詮欣,電子零組件,6205,2014,1,2014-05-15,2014-05-15,10.5825,0.574074074074074,0.055075,1.0,26.58,1.0,6205,2015-05-15,24.54,-0.07674943566591419,365,-0.00021875583384245445,-0.0002102724264819567
6205 詮欣,電子零組件,6205,2015,3,2015-11-14,2015-11-16,8.710000000000003,0.0677966101694916,0.07089999999999999,1.0,25.45,1.0,6205,2016-03-31,25.27,-0.007072691552062804,136,-5.2188502812300364e-05,-5.2005084941638265e-05
6205 詮欣,電子零組件,6205,2016,3,2016-11-14,2016-11-14,10.967500000000005,0.2460317460317461,0.0709,1.0,27.84,1.0,6205,2017-05-15,37.98,0.3642241379310345,182,0.001707972695452531,0.0020012315270935962
6206 飛捷,電腦及週邊,6206,2015,2,2015-08-14,2015-08-14,14.6,0.06626506024096393,0.04937499999999999,1.0,89.63,1.0,6206,2015-11-16,88.85,-0.008702443378333147,94,-9.298004696633999e-05,-9.257918487588454e-05
6213 聯茂,電子零組件,6213,2014,2,2014-08-14,2014-08-14,7.845,0.16666666666666666,0.070275,1.0,25.52,1.0,6213,2014-11-14,19.67,-0.22923197492163006,92,-0.0028260841504992307,-0.0024916519013220657
6213 聯茂,電子零組件,6213,2015,3,2015-11-14,2015-11-16,7.9475000000000025,0.8999999999999999,0.05292500000000002,1.0,19.86,1.0,6213,2017-03-31,42.41,1.1354481369587108,501,0.0015154715691212406,0.002266363546823774
6216 居易,通信網路業,6216,2014,1,2014-05-15,2014-05-15,10.6425,0.33333333333333354,0.0655,1.0,20.92,1.0,6216,2014-11-14,19.5,-0.06787762906309758,183,-0.00038403101512352045,-0.0003709160058092764
6216 居易,通信網路業,6216,2015,2,2015-08-14,2015-08-14,9.285000000000002,0.5757575757575757,0.0735,1.0,20.66,1.0,6216,2016-03-31,26.04,0.26040658276863504,230,0.0010067427458255729,0.001132202533776674
6216 居易,通信網路業,6216,2016,1,2016-05-15,2016-05-16,7.870000000000003,0.7000000000000001,0.084925,1.0,24.23,1.0,6216,2016-08-15,26.61,0.09822534048699949,91,0.0010301516724546822,0.0010793993460109835
6216 居易,通信網路業,6216,2016,4,2017-03-31,2017-03-31,8.617500000000003,0.2280701754385965,0.08825000000000001,1.0,31.15,1.0,6216,2017-05-15,28.81,-0.07512038523274478,45,-0.001733866139607132,-0.0016693418940609951
6224 聚鼎,電子零組件,6224,2014,1,2014-05-15,2014-05-15,10.7125,0.07000000000000006,0.06487500000000003,1.0,56.52,1.0,6224,2014-11-14,54.45,-0.0366242038216561,183,-0.00020386833317054265,-0.00020013226132052512
6224 聚鼎,電子零組件,6224,2015,1,2015-05-15,2015-05-15,11.72,0.15887850467289713,0.05810000000000001,1.0,57.13,1.0,6224,2016-05-16,47.55,-0.16768772973919144,367,-0.0005000046119914003,-0.00045691479492967693
6230 超眾,電腦及週邊,6230,2015,3,2015-11-14,2015-11-16,8.402499999999996,0.36170212765957455,0.050425,1.0,67.69,1.0,6230,2016-11-14,107.57,0.5891564485152903,364,0.0012733466664578419,0.001618561671745303
6230 超眾,電腦及週邊,6230,2016,4,2017-03-31,2017-03-31,9.954999999999997,0.2908366533864544,0.043675,1.0,132.58,1.0,6230,2017-05-15,116.54,-0.12098355709760145,45,-0.00286149088802512,-0.00268852349105781
6239 力成,半導體,6239,2015,3,2015-11-14,2015-11-16,9.2175,0.13599999999999995,0.05120000000000001,1.0,63.32,1.0,6239,2017-05-15,88.72,0.40113708149084015,546,0.0006179273000539443,0.0007346832994337732
6257 矽格,半導體,6257,2014,1,2014-05-15,2014-05-15,9.8325,0.4772727272727273,0.070025,1.0,23.12,1.0,6257,2015-05-15,22.63,-0.021193771626297653,365,-5.868754948612498e-05,-5.806512774328124e-05
6257 矽格,半導體,6257,2016,3,2016-11-14,2016-11-14,9.62,0.18644067796610167,0.06852499999999999,1.0,21.58,1.0,6257,2017-05-15,24.97,0.15708989805375362,182,0.0008020145432459103,0.0008631313079876572
6269 台郡,電子零組件,6269,2016,4,2017-03-31,2017-03-31,8.3925,0.22580645161290314,0.04785,1.0,97.38,1.0,6269,2017-05-15,106.15,0.09005956048469921,45,0.0019181113910191616,0.002001323566326649
6271 同欣電,半導體,6271,2014,2,2014-08-14,2014-08-14,13.01,0.1083743842364533,0.043174999999999984,1.0,128.29,1.0,6271,2014-11-14,103.55,-0.1928443370488736,92,-0.00232597266297907,-0.002096134098357322
6271 同欣電,半導體,6271,2016,1,2016-05-15,2016-05-16,10.0225,0.0859374999999999,0.070875,1.0,85.14,1.0,6271,2016-11-14,86.57,0.01679586563307489,182,9.152273095880403e-05,9.228497600590599e-05
6271 同欣電,半導體,6271,2016,4,2017-03-31,2017-03-31,14.072500000000002,0.2337662337662337,0.055649999999999984,1.0,128.04,1.0,6271,2017-05-15,109.89,-0.14175257731958757,45,-0.0033911890996338734,-0.0031500572737686128
6277 宏正,電腦及週邊,6277,2014,1,2014-05-15,2014-05-15,10.815,0.0671641791044775,0.05339999999999999,1.0,69.5,1.0,6277,2014-08-14,69.48,-0.0002877697841725535,91,-3.162755414343188e-06,-3.162305320577511e-06
6277 宏正,電腦及週邊,6277,2014,3,2014-11-14,2014-11-14,10.305,0.10126582278481007,0.056525,1.0,63.43,1.0,6277,2015-03-31,74.23,0.17026643544064335,137,0.001148333615274666,0.0012428206966470317
6277 宏正,電腦及週邊,6277,2015,1,2015-05-15,2015-05-15,9.535,0.13986013986013984,0.06290000000000001,1.0,72.43,1.0,6277,2015-08-14,61.53,-0.15049012839983433,91,-0.0017906554913726946,-0.0016537376747234542
6277 宏正,電腦及週邊,6277,2016,1,2016-05-15,2016-05-16,9.2975,0.1226993865030676,0.07337500000000001,1.0,74.5,1.0,6277,2017-03-31,79.69,0.06966442953020135,319,0.00021113508218850718,0.00021838379163072525
6281 全國電,電子通路業,6281,2014,3,2014-11-14,2014-11-14,12.78,0.6567164179104478,0.0552,1.0,48.7,1.0,6281,2015-03-31,51.84,0.06447638603696104,137,0.0004561844727324349,0.00047063055501431417
6281 全國電,電子通路業,6281,2015,1,2015-05-15,2015-05-15,12.36,0.09558823529411756,0.05867500000000001,1.0,52.83,1.0,6281,2015-11-16,48.95,-0.07344311943971216,185,-0.00041223847770921473,-0.0003969898348092549
6281 全國電,電子通路業,6281,2015,4,2016-03-31,2016-03-31,11.217499999999998,0.09230769230769223,0.064525,1.0,51.85,1.0,6281,2016-11-14,55.94,0.07888138862102201,228,0.0003330587548175945,0.0003459710027237807
6282 康舒,電子零組件,6282,2014,3,2014-11-14,2014-11-14,14.715,0.15384615384615374,0.047875,1.0,27.47,1.0,6282,2015-03-31,26.75,-0.026210411357844854,137,-0.00019385001716176742,-0.00019131687122514492
6282 康舒,電子零組件,6282,2016,1,2016-05-15,2016-05-16,14.905000000000005,0.21739130434782614,0.0671,1.0,19.64,1.0,6282,2016-08-15,22.34,0.1374745417515275,91,0.0014165021908041364,0.0015107092500167858
6285 啟碁,通信網路業,6285,2014,4,2015-03-31,2015-03-31,12.697500000000002,0.2653061224489796,0.041524999999999986,1.0,59.0,1.0,6285,2015-08-14,58.98,-0.0003389830508475633,136,-2.4929418822594585e-06,-2.4925224327026713e-06
6505 台塑化,油電燃氣業,6505,2016,3,2016-11-14,2016-11-14,13.082500000000069,0.8617021276595745,0.045550000000000014,1.0,94.23,1.0,6505,2017-05-15,101.06,0.07248222434468854,182,0.0003845563274769148,0.0003982539799158711
6605 帝寶,電機機械,6605,2015,3,2015-11-14,2015-11-16,9.62,0.5655737704918032,0.040274999999999984,1.0,103.48,1.0,6605,2016-03-31,99.25,-0.0408774642442985,136,-0.0003068384871346419,-0.0003005695900316066
8016 矽創,半導體,8016,2014,1,2014-05-15,2014-05-15,12.495,0.6944444444444444,0.06155,1.0,48.16,1.0,8016,2017-05-15,85.08,0.7666112956810631,1096,0.0005193530555629433,0.0006994628610228678
8039 台虹,電子零組件,8039,2016,4,2017-03-31,2017-03-31,9.5775,0.4375000000000001,0.05697499999999999,1.0,35.68,1.0,8039,2017-05-15,36.55,0.02438340807174888,45,0.0005354961821149029,0.0005418535127055307
8070 長華,電子通路業,8070,2016,3,2016-11-14,2016-11-14,13.197500000000002,2.3088235294117645,0.07029999999999999,1.0,134.03,1.0,8070,2017-03-31,152.78,0.13989405357009632,137,0.0009561891395486466,0.0010211244786138417
8081 致新,半導體,8081,2014,1,2014-05-15,2014-05-15,11.7925,0.27210884353741505,0.072325,1.0,72.55,1.0,8081,2014-08-14,74.33,0.024534803583735387,91,0.0002663943712626349,0.00026961322619489434
8081 致新,半導體,8081,2014,3,2014-11-14,2014-11-14,12.572500000000002,0.1933701657458564,0.06109999999999999,1.0,69.29,1.0,8081,2015-05-15,66.48,-0.040554192524173804,182,-0.00022744360930770924,-0.00022282523364930662
8081 致新,半導體,8081,2016,2,2016-08-14,2016-08-15,10.645,0.26315789473684204,0.08527499999999999,1.0,62.13,1.0,8081,2016-11-14,63.72,0.025591501690004792,91,0.0002777256022012953,0.00028122529329675593
8081 致新,半導體,8081,2016,4,2017-03-31,2017-03-31,12.47,0.2439024390243903,0.07292499999999998,1.0,66.04,1.0,8081,2017-05-15,66.42,0.00575408843125369,45,0.00012751028200441716,0.00012786863180563754
8103 瀚荃,電子零組件,8103,2014,1,2014-05-15,2014-05-15,8.075,0.4133333333333334,0.06347499999999999,1.0,34.5,1.0,8103,2014-11-14,42.42,0.2295652173913043,183,0.0011299309248062883,0.001254454739843193
8103 瀚荃,電子零組件,8103,2014,4,2015-03-31,2015-03-31,8.632499999999999,0.2380952380952381,0.041275,1.0,44.94,1.0,8103,2015-05-15,37.5,-0.16555407209612816,45,-0.004013863579247157,-0.003678979379913959
8112 至上,電子通路業,8112,2014,3,2014-11-14,2014-11-14,14.415,7.500000000000001,0.04382499999999999,1.0,12.94,1.0,8112,2015-05-15,12.23,-0.054868624420401746,182,-0.00031001423990251187,-0.00030147595835385574
8112 至上,電子通路業,8112,2015,4,2016-03-31,2016-03-31,8.590000000000002,0.6818181818181818,0.07627500000000001,1.0,12.87,1.0,8112,2017-05-15,23.63,0.8360528360528361,410,0.0014830939893950568,0.002039153258665454
8114 振樺電,電腦及週邊,8114,2014,1,2014-05-15,2014-05-15,12.54,0.6619718309859155,0.051125,1.0,114.27,1.0,8114,2014-11-14,115.49,0.01067646801435207,183,5.8033798477019616e-05,5.834135526968344e-05
8114 振樺電,電腦及週邊,8114,2015,3,2015-11-14,2015-11-16,14.874999999999998,0.4754901960784312,0.04905,1.0,137.75,1.0,8114,2016-03-31,140.34,0.018802177858439295,136,0.00013697704072712646,0.00013825130778264186
8114 振樺電,電腦及週邊,8114,2016,2,2016-08-14,2016-08-15,14.474999999999998,0.0775862068965518,0.04877500000000001,1.0,164.48,1.0,8114,2016-11-14,163.09,-0.008450875486381237,91,-9.325704247820088e-05,-9.2866763586607e-05
8131 福懋科,半導體,8131,2015,2,2015-08-14,2015-08-14,9.232500000000002,0.18181818181818185,0.051100000000000007,1.0,16.07,1.0,8131,2016-03-31,19.68,0.224642190416926,230,0.0008814696221777218,0.0009767051757257653
8163 達方,電腦及週邊,8163,2016,1,2016-05-15,2016-05-16,13.362500000000011,0.3636363636363636,0.057875,1.0,15.19,1.0,8163,2016-11-14,17.58,0.1573403554970374,182,0.0008032046800448001,0.0008645074477859198
8163 達方,電腦及週邊,8163,2016,4,2017-03-31,2017-03-31,10.480000000000015,1.4782608695652173,0.09675,1.0,22.27,1.0,8163,2017-05-15,24.35,0.0933991917377639,45,0.001986222559962947,0.002075537594172531
8210 勤誠,電腦及週邊,8210,2014,1,2014-05-15,2014-05-15,8.0975,0.7272727272727271,0.07337500000000001,1.0,37.29,1.0,8210,2015-05-15,37.8,0.013676588897827857,365,3.7216880023560606e-05,3.747010656939139e-05
8210 勤誠,電腦及週邊,8210,2015,3,2015-11-14,2015-11-16,8.695000000000002,0.4000000000000001,0.0655,1.0,31.17,1.0,8210,2016-11-14,47.56,0.5258261148540262,364,0.001161487130822536,0.0014445772386099621
8210 勤誠,電腦及週邊,8210,2016,4,2017-03-31,2017-03-31,7.965000000000003,0.09154929577464796,0.05285000000000002,1.0,51.9,1.0,8210,2017-05-15,52.09,0.0036608863198459574,45,8.120777684528235e-05,8.135302932991017e-05
8213 志超,電子零組件,8213,2014,2,2014-08-14,2014-08-14,5.77,0.5376344086021504,0.07590000000000002,1.0,37.4,1.0,8213,2015-03-31,44.39,0.18689839572192524,229,0.0007485049439412972,0.0008161501996590621
8213 志超,電子零組件,8213,2015,1,2015-05-15,2015-05-15,5.9875,0.061946902654867325,0.06587500000000003,1.0,37.48,1.0,8213,2015-08-14,29.23,-0.22011739594450364,91,-0.002728270149913836,-0.0024188724829066334
8213 志超,電子零組件,8213,2016,4,2017-03-31,2017-03-31,6.73,0.3058823529411766,0.05730000000000001,1.0,30.07,1.0,8213,2017-05-15,28.88,-0.03957432657133364,45,-0.0008969016092200688,-0.0008794294793629698
8249 菱光,電子零組件,8249,2014,1,2014-05-15,2014-05-15,10.77,6.0,0.052725000000000015,1.0,19.01,1.0,8249,2015-03-31,20.92,0.10047343503419248,320,0.00029923376992146977,0.0003139794844818515
8249 菱光,電子零組件,8249,2015,3,2015-11-14,2015-11-16,6.687499999999997,0.1684210526315791,0.07875000000000001,1.0,19.37,1.0,8249,2016-03-31,19.11,-0.0134228187919464,136,-9.936064551230306e-05,-9.869719699960589e-05
8249 菱光,電子零組件,8249,2016,4,2017-03-31,2017-03-31,7.302499999999997,9.000000000000002,0.08532499999999997,1.0,21.63,1.0,8249,2017-05-15,22.37,0.03421174294960716,45,0.000747824715733092,0.0007602609544357147
8271 宇瞻,半導體,8271,2014,3,2014-11-14,2014-11-14,7.357499999999999,0.7884615384615385,0.0647,1.0,32.45,1.0,8271,2015-05-15,27.11,-0.16456086286594773,182,-0.000987412075684646,-0.000904180565197515
8271 宇瞻,半導體,8271,2016,1,2016-05-15,2016-05-16,8.2025,0.4634146341463415,0.101375,1.0,25.43,1.0,8271,2016-08-15,31.05,0.22099882029099494,91,0.002196576297786468,0.002428558464736208
8271 宇瞻,半導體,8271,2016,3,2016-11-14,2016-11-14,9.275,1.59375,0.08994999999999997,1.0,30.59,1.0,8271,2017-05-15,37.77,0.23471722785223936,182,0.0011591436980389336,0.0012896550980892273
8404 百和興業-KY,其他,8404,2014,2,2014-08-14,2014-08-14,10.0625,0.13953488372093026,0.040650000000000006,1.0,15.69,1.0,8404,2016-03-31,31.2,0.9885277246653921,595,0.001155952519815484,0.0016613911338914152
8422 可寧衛,其他,8422,2015,1,2015-05-15,2015-05-15,13.74,0.07031250000000007,0.0493,1.0,152.93,1.0,8422,2017-03-31,161.85,0.05832733930556455,686,8.264143212555197e-05,8.502527595563346e-05
8427 基勝-KY,其他,8427,2016,3,2016-11-14,2016-11-14,6.944999999999997,1.725,0.05865000000000002,1.0,61.19,1.0,8427,2017-03-31,57.2,-0.06520673312632774,137,-0.000492067793371409,-0.00047596155566662584
8429 金麗-KY,貿易百貨,8429,2014,1,2014-05-15,2014-05-15,7.1999999999999975,0.2307692307692307,0.052275,1.0,53.18,1.0,8429,2014-11-14,46.55,-0.1246709289206469,183,-0.0007273603838482412,-0.0006812619066702017
8926 台汽電,油電燃氣業,8926,2014,3,2014-11-14,2014-11-14,11.575000000000005,0.7826086956521737,0.060325,1.0,21.08,1.0,8926,2015-03-31,22.89,0.08586337760910823,137,0.0006014611723661467,0.0006267399825482352
8926 台汽電,油電燃氣業,8926,2016,4,2017-03-31,2017-03-31,14.100000000000005,0.6206896551724138,0.05397499999999997,1.0,22.26,1.0,8926,2017-05-15,21.93,-0.01482479784366586,45,-0.0003318512233669857,-0.0003294399520814636
9802 鈺齊-KY,其他,9802,2014,2,2014-08-14,2014-08-14,13.7075,0.7230769230769232,0.057024999999999985,1.0,34.73,1.0,9802,2014-11-14,41.56,0.1966599481716098,92,0.0019533651137275676,0.0021376081323001067
9802 鈺齊-KY,其他,9802,2014,4,2015-03-31,2015-03-31,12.669999999999998,1.2162162162162158,0.05159999999999999,1.0,65.03,1.0,9802,2015-08-14,39.55,-0.3918191603875135,136,-0.0036498158743962783,-0.002881023238143482
9905 大華,其他,9905,2015,2,2015-08-14,2015-08-14,10.7075,0.32812499999999994,0.063125,1.0,24.77,1.0,9905,2015-11-16,25.66,0.03593056116269677,94,0.00037560366699729286,0.0003822400123691146
9905 大華,其他,9905,2016,1,2016-05-15,2016-05-16,10.1625,0.0857142857142858,0.06085,1.0,23.07,1.0,9905,2016-08-15,22.79,-0.012136974425661085,91,-0.00013418032589462836,-0.000133373345336935
9905 大華,其他,9905,2016,4,2017-03-31,2017-03-31,10.6075,1.0,0.059900000000000016,1.0,24.69,1.0,9905,2017-05-15,24.83,0.005670311867152611,45,0.0001256589202649483,0.00012600693038116912
9908 大台北,油電燃氣業,9908,2016,2,2016-08-14,2016-08-15,14.347500000000005,0.3030303030303029,0.043275000000000015,1.0,22.44,1.0,9908,2017-05-15,24.45,0.08957219251336879,273,0.00031428064052763105,0.00032810326927973913
9911 櫻花,其他,9911,2014,1,2014-05-15,2014-05-15,12.2,0.2580645161290323,0.047525000000000005,1.0,19.85,1.0,9911,2015-03-31,22.74,0.14559193954659944,320,0.0004248448497370383,0.0004549748110831232
9911 櫻花,其他,9911,2015,1,2015-05-15,2015-05-15,10.345,0.07692307692307684,0.057025,1.0,22.34,1.0,9911,2015-08-14,19.02,-0.1486123545210385,91,-0.0017664351184408789,-0.0016331027969344889
9911 櫻花,其他,9911,2015,3,2015-11-14,2015-11-16,9.335,0.12244897959183686,0.064575,1.0,19.02,1.0,9911,2016-03-31,20.66,0.0862250262881179,136,0.0006083350090735351,0.000634007546236161
9911 櫻花,其他,9911,2016,1,2016-05-15,2016-05-16,8.094999999999999,0.5952380952380953,0.07009999999999998,1.0,25.87,1.0,9911,2017-05-15,32.2,0.2446849632779282,364,0.0006015062619202372,0.0006722114375767259
9917 中保,其他,9917,2014,2,2014-08-14,2014-08-14,13.292499999999995,0.11214953271028026,0.04615,1.0,70.89,1.0,9917,2015-03-31,74.6,0.05233460290591041,229,0.00022278082656068676,0.00022853538386860442
9924 福興,其他,9924,2014,2,2014-08-14,2014-08-14,8.4375,0.8717948717948717,0.058924999999999984,1.0,23.92,1.0,9924,2014-11-14,25.17,0.052257525083612144,92,0.0005538259143713642,0.0005680165769957841
9924 福興,其他,9924,2014,4,2015-03-31,2015-03-31,8.2475,0.4782608695652174,0.065275,1.0,32.03,1.0,9924,2016-11-14,38.63,0.20605682172962858,594,0.00031546424847994636,0.000346897006278836
9925 新保,其他,9925,2014,1,2014-05-15,2014-05-15,11.39,0.31481481481481466,0.046775,1.0,33.16,1.0,9925,2014-08-14,34.77,0.048552472858866214,91,0.0005211315193747179,0.0005335436577897386
9925 新保,其他,9925,2014,3,2014-11-14,2014-11-14,11.7625,0.3026315789473684,0.044575,1.0,32.53,1.0,9925,2015-03-31,34.81,0.0700891484783277,137,0.0004945891399761315,0.0005115996239293993
9925 新保,其他,9925,2015,2,2015-08-14,2015-08-14,12.1875,0.3709677419354838,0.046625,1.0,33.56,1.0,9925,2015-11-16,35.27,0.05095351609058407,94,0.000528840453309698,0.0005420586818147241
9925 新保,其他,9925,2015,4,2016-03-31,2016-03-31,12.0675,0.22499999999999992,0.04835,1.0,36.22,1.0,9925,2016-05-16,36.18,-0.001104362230811673,46,-2.4020852540718174e-05,-2.4007874582862456e-05
9927 泰銘,其他,9927,2014,2,2014-08-14,2014-08-14,8.355,0.5227272727272728,0.058349999999999985,1.0,28.82,1.0,9927,2015-03-31,31.44,0.09090909090909105,229,0.00038003453976820367,0.00039698292973402207
9927 泰銘,其他,9927,2015,2,2015-08-14,2015-08-14,8.579999999999998,0.1791044776119403,0.0653,1.0,27.61,1.0,9927,2015-11-16,24.88,-0.09887721839913077,94,-0.0011069800160491416,-0.0010518853021184126
9927 泰銘,其他,9927,2016,1,2016-05-15,2016-05-16,8.554999999999996,0.7105263157894737,0.073425,1.0,26.16,1.0,9927,2016-08-15,28.8,0.10091743119266061,91,0.0010570842602821706,0.0011089827603589079
9927 泰銘,其他,9927,2016,3,2016-11-14,2016-11-14,8.722499999999998,1.3488372093023258,0.066875,1.0,30.91,1.0,9927,2017-05-15,35.59,0.15140731154966036,182,0.0007749426590588637,0.0008319083052179141
9930 中聯資源,其他,9930,2014,1,2014-05-15,2014-05-15,13.595000000000002,0.3380281690140845,0.05135,1.0,58.75,1.0,9930,2015-08-14,58.12,-0.010723404255319147,456,-2.3642953663638444e-05,-2.3516237402015672e-05
9933 中鼎,其他,9933,2014,3,2014-11-14,2014-11-14,14.595,0.3269230769230768,0.04055,1.0,42.78,1.0,9933,2015-05-15,46.1,0.07760635811126693,182,0.0004107560203929772,0.0004264085610509172
9933 中鼎,其他,9933,2015,2,2015-08-14,2015-08-14,12.095000000000002,0.29310344827586216,0.04275,1.0,42.03,1.0,9933,2015-11-16,32.59,-0.22460147513680695,94,-0.002702492272735557,-0.0023893773950724143
9933 中鼎,其他,9933,2016,1,2016-05-15,2016-05-16,9.125000000000004,0.10714285714285704,0.0563,1.0,41.22,1.0,9933,2016-08-15,42.96,0.04221251819505101,91,0.00045445350456829736,0.0004638738263192418
9933 中鼎,其他,9933,2016,3,2016-11-14,2016-11-14,8.727500000000003,0.5333333333333334,0.05672499999999999,1.0,47.52,1.0,9933,2017-03-31,50.38,0.06018518518518512,137,0.0004266865951316756,0.0004393079210597454
9934 成霖,其他,9934,2015,4,2016-03-31,2016-03-31,13.122500000000004,4.999999999999999,0.04652500000000001,1.0,13.51,1.0,9934,2016-05-16,12.15,-0.10066617320503324,46,-0.0023038850644852005,-0.0021883950696746355
9934 成霖,其他,9934,2016,4,2017-03-31,2017-03-31,8.492500000000005,0.4583333333333333,0.07397500000000001,1.0,15.78,1.0,9934,2017-05-15,17.88,0.13307984790874516,45,0.002780290176135347,0.0029573299535276703
9938 百和,其他,9938,2014,4,2015-03-31,2015-03-31,8.550000000000002,0.5076923076923077,0.040524999999999985,1.0,70.2,1.0,9938,2015-05-15,71.5,0.01851851851851838,45,0.00040784178192465603,0.00041152263374485287
9939 宏全,其他,9939,2014,3,2014-11-14,2014-11-14,13.544999999999998,0.2272727272727273,0.0411,1.0,41.91,1.0,9939,2015-03-31,51.87,0.23765211166785982,137,0.001557533788443921,0.0017346869464807287
9939 宏全,其他,9939,2015,1,2015-05-15,2015-05-15,13.454999999999998,0.12790697674418602,0.044275,1.0,53.14,1.0,9939,2015-11-16,46.05,-0.13342115167482127,185,-0.0007737663133637884,-0.0007211954144584933
9939 宏全,其他,9939,2015,4,2016-03-31,2016-03-31,14.369999999999996,2.166666666666667,0.0416,1.0,42.97,1.0,9939,2016-05-16,44.94,0.04584593902722833,46,0.0009749547198920627,0.0009966508484180073
