Company,Industry,Code,Year,Season,announce_day,Date,TTM_PE,EPS_growth,Expeceted_Dividend_Rate,Position,Close,Position_new,Code_out,Date_out,Close_out,Return,holding_days,Daily_Return_geometry,Daily_Return_arithmetic
2451 創見,半導體,2451,2016,2,2016-08-14,2016-08-15,10.85,0.5526315789473686,0.077825,1.0,91.01,1.0,2451,2016-11-14,76.33,-0.16130095593890792,91,-0.0019311367401529944,-0.0017725379773506364
2451 創見,半導體,2451,2016,4,2017-03-31,2017-03-31,12.0825,0.2606382978723405,0.070675,1.0,93.55,1.0,2451,2017-05-15,94.12,0.006092998396579397,45,0.000134998247867113,0.00013539996436843103
2458 義隆,半導體,2458,2014,3,2014-11-14,2014-11-14,14.6575,0.3194444444444444,0.065475,1.0,37.91,1.0,2458,2015-03-31,44.52,0.17436032709047766,137,0.0011738533678988805,0.0012727031174487422
2459 敦吉,電子通路業,2459,2015,4,2016-03-31,2016-03-31,7.0975,0.14285714285714302,0.06959999999999998,1.0,29.24,1.0,2459,2016-08-15,32.57,0.11388508891928861,137,0.0007875653274689309,0.000831278021308676
2459 敦吉,電子通路業,2459,2016,3,2016-11-14,2016-11-14,7.235000000000001,0.26,0.07429999999999998,1.0,33.22,1.0,2459,2017-05-15,38.93,0.17188440698374485,182,0.0008718801823324185,0.0009444198185920047
2462 良得電,電子零組件,2462,2014,1,2014-05-15,2014-05-15,9.29,0.2542372881355933,0.07275,1.0,22.34,1.0,2462,2014-08-14,23.6,0.05640107430617736,91,0.0006031259655043808,0.0006197920253426083
2467 志聖,電子零組件,2467,2014,3,2014-11-14,2014-11-14,14.174999999999995,0.17857142857142852,0.061675,1.0,19.08,1.0,2467,2015-05-15,18.26,-0.0429769392033541,182,-0.0002413323628643882,-0.0002361370285898577
2471 資通,資訊服務業,2471,2015,3,2015-11-14,2015-11-16,12.454999999999995,19.0,0.077575,1.0,11.71,1.0,2471,2016-03-31,12.14,0.0367207514944492,136,0.0002652013951276455,0.0002700055256944794
2471 資通,資訊服務業,2471,2016,3,2016-11-14,2016-11-14,13.957499999999992,1.3499999999999996,0.07277499999999999,1.0,12.31,1.0,2471,2017-05-15,14.34,0.1649065800162468,182,0.0008390380317702117,0.000906080109979378
2472 立隆電,電子零組件,2472,2016,1,2016-05-15,2016-05-16,6.202499999999999,1.0,0.070925,1.0,31.56,1.0,2472,2016-11-14,35.0,0.10899873257287718,182,0.0005686097594272965,0.0005988941350158086
2472 立隆電,電子零組件,2472,2016,4,2017-03-31,2017-03-31,8.567499999999997,0.8301886792452828,0.06305,1.0,36.22,1.0,2472,2017-05-15,34.81,-0.0389287686361125,45,-0.0008819830603575829,-0.0008650837474691666
2476 鉅祥,電子零組件,2476,2015,3,2015-11-14,2015-11-16,6.892500000000003,0.4528301886792453,0.061675,1.0,19.23,1.0,2476,2016-11-14,22.49,0.16952678107124264,364,0.0004303101567835199,0.00046573291503088635
2476 鉅祥,電子零組件,2476,2016,4,2017-03-31,2017-03-31,6.087500000000002,0.4666666666666667,0.06402500000000001,1.0,24.88,1.0,2476,2017-05-15,24.36,-0.020900321543408373,45,-0.0004692637508482145,-0.0004644515898535194
2477 美隆電,其他電子業,2477,2016,2,2016-08-14,2016-08-15,9.04,4.8,0.085525,1.0,15.58,1.0,2477,2016-11-14,15.93,0.0224646983311938,91,0.0002441625883211618,0.0002468648168263055
2477 美隆電,其他電子業,2477,2016,4,2017-03-31,2017-03-31,7.8874999999999975,0.38461538461538464,0.06015,1.0,21.99,1.0,2477,2017-05-15,22.39,0.018190086402910532,45,0.00040067193743276164,0.0004042241422869007
2480 敦陽科,資訊服務業,2480,2014,4,2015-03-31,2015-03-31,12.4125,54.0,0.0687,1.0,27.45,1.0,2480,2015-11-16,25.53,-0.06994535519125678,230,-0.00031521959786895426,-0.000304110239961986
2480 敦陽科,資訊服務業,2480,2016,2,2016-08-14,2016-08-15,10.07,0.2325581395348838,0.07964999999999997,1.0,27.25,1.0,2480,2017-03-31,34.6,0.2697247706422019,228,0.001047917809578136,0.0011830033800096574
2483 百容,電子零組件,2483,2016,1,2016-05-15,2016-05-16,13.329999999999998,0.65,0.07107500000000001,1.0,15.18,1.0,2483,2016-08-15,16.34,0.07641633728590258,91,0.0008095287825113928,0.0008397399701747536
2483 百容,電子零組件,2483,2016,4,2017-03-31,2017-03-31,10.905,1.9,0.072825,1.0,17.55,1.0,2483,2017-05-15,17.04,-0.02905982905982918,45,-0.000655128165565233,-0.0006457739791073151
2484 希華,電子零組件,2484,2016,2,2016-08-14,2016-08-15,8.95749999999999,0.4166666666666667,0.06157500000000001,1.0,16.8,1.0,2484,2016-11-14,16.73,-0.004166666666666652,91,-4.5882149694920216e-05,-4.5787545787545625e-05
2484 希華,電子零組件,2484,2016,4,2017-03-31,2017-03-31,10.539999999999992,0.9090909090909092,0.06297500000000003,1.0,19.32,1.0,2484,2017-05-15,18.94,-0.019668737060041352,45,-0.00044134126975359234,-0.0004370830457786967
2488 漢平,其他電子業,2488,2015,1,2015-05-15,2015-05-15,7.802499999999998,0.11538461538461528,0.0731,1.0,18.13,1.0,2488,2017-05-15,37.78,1.0838389409817983,731,0.001004898330611903,0.0014826798098246216
2493 揚博,電子零組件,2493,2014,1,2014-05-15,2014-05-15,9.8725,0.11267605633802827,0.083925,1.0,19.18,1.0,2493,2015-05-15,21.37,0.11418143899895727,365,0.0002962630549747658,0.0003128258602711158
2493 揚博,電子零組件,2493,2015,3,2015-11-14,2015-11-16,7.942500000000001,0.5857142857142861,0.11255,1.0,17.81,1.0,2493,2016-03-31,21.54,0.20943290286355976,136,0.0013991512414237572,0.0015399478151732334
2493 揚博,電子零組件,2493,2016,1,2016-05-15,2016-05-16,7.237499999999999,1.0930232558139537,0.11625,1.0,21.83,1.0,2493,2016-11-14,23.31,0.06779661016949157,182,0.00036048958980372525,0.0003725088470851185
2511 太子,建材營造,2511,2016,3,2016-11-14,2016-11-14,7.9775,0.22222222222222227,0.10212500000000002,1.0,9.03,1.0,2511,2017-03-31,10.91,0.20819490586932465,137,0.0013814455254161917,0.001519670845761494
2535 達欣工,建材營造,2535,2014,2,2014-08-14,2014-08-14,6.897500000000001,10.769230769230768,0.08737500000000001,1.0,17.3,1.0,2535,2014-11-14,16.74,-0.03236994219653189,92,-0.0003576038319195174,-0.00035184719778839007
2535 達欣工,建材營造,2535,2015,3,2015-11-14,2015-11-16,8.725000000000001,3.166666666666667,0.08324999999999999,1.0,12.47,1.0,2535,2016-11-14,17.35,0.3913392141138734,364,0.0009077379721611489,0.0010751077310820697
2535 達欣工,建材營造,2535,2016,4,2017-03-31,2017-03-31,10.197500000000002,1.8163265306122447,0.06682499999999998,1.0,18.63,1.0,2535,2017-05-15,17.62,-0.05421363392377876,45,-0.0012378679664916126,-0.001204747420528417
2536 宏普,建材營造,2536,2015,3,2015-11-14,2015-11-16,5.167499999999999,0.515151515151515,0.08252500000000003,1.0,18.32,1.0,2536,2016-03-31,22.05,0.2036026200873362,136,0.0013635703077996553,0.001497078088877472
2536 宏普,建材營造,2536,2016,1,2016-05-15,2016-05-16,4.424999999999999,0.3394495412844035,0.0988,1.0,20.8,1.0,2536,2016-11-14,22.97,0.10432692307692304,182,0.0005454015894434949,0.0005732248520710057
2537 聯上發,建材營造,2537,2016,2,2016-08-14,2016-08-15,8.005000000000004,4.124999999999999,0.064925,1.0,9.04,1.0,2537,2016-11-14,8.57,-0.05199115044247771,91,-0.0005865470545798335,-0.000571331323543711
2538 基泰,建材營造,2538,2014,1,2014-05-15,2014-05-15,8.6675,0.3,0.07635,1.0,14.91,1.0,2538,2014-11-14,14.0,-0.06103286384976525,183,-0.0003440653815075523,-0.000333512917211832
2538 基泰,建材營造,2538,2015,1,2015-05-15,2015-05-15,4.715000000000002,8.76923076923077,0.07549999999999997,1.0,14.88,1.0,2538,2015-08-14,14.95,0.0047043010752687575,91,5.157573033121032e-05,5.169561621174459e-05
2538 基泰,建材營造,2538,2015,3,2015-11-14,2015-11-16,4.387500000000001,0.4375000000000001,0.06774999999999998,1.0,13.58,1.0,2538,2016-03-31,13.66,0.00589101620029453,136,4.319013863840482e-05,4.3316295590400955e-05
2542 興富發,建材營造,2542,2015,4,2016-03-31,2016-03-31,6.4250000000000025,2.3157894736842106,0.08325000000000002,1.0,37.37,1.0,2542,2016-05-16,36.77,-0.016055659620015872,46,-0.0003518065403483872,-0.0003490360786959972
2545 皇翔,建材營造,2545,2014,3,2014-11-14,2014-11-14,12.825,0.3663366336633662,0.08545,1.0,30.34,1.0,2545,2015-03-31,34.16,0.125906394199077,137,0.0008659834699782376,0.0009190247751757446
2546 根基,建材營造,2546,2014,1,2014-05-15,2014-05-15,9.165,0.5319148936170213,0.06090000000000001,1.0,12.69,1.0,2546,2014-08-14,12.87,0.014184397163120588,91,0.00015478933997159494,0.00015587249629802843
2546 根基,建材營造,2546,2015,3,2015-11-14,2015-11-16,10.642499999999998,1.3823529411764706,0.0935,1.0,12.91,1.0,2546,2016-03-31,13.21,0.02323780015491872,136,0.00016892539625645853,0.00017086617760969647
2546 根基,建材營造,2546,2016,1,2016-05-15,2016-05-16,9.544999999999998,1.1904761904761905,0.081125,1.0,13.17,1.0,2546,2017-03-31,17.75,0.34776006074411536,319,0.0009359989028716598,0.0010901569302323366
2548 華固,建材營造,2548,2015,3,2015-11-14,2015-11-16,6.012500000000005,1.5490196078431373,0.08200000000000003,1.0,52.35,1.0,2548,2016-03-31,49.68,-0.051002865329512925,136,-0.0003848487185745819,-0.00037502106859935977
2548 華固,建材營造,2548,2016,3,2016-11-14,2016-11-14,10.392500000000004,2.146153846153846,0.096775,1.0,49.71,1.0,2548,2017-05-15,63.06,0.2685576342788172,182,0.001307890444844917,0.0014755913971363581
2597 潤弘,建材營造,2597,2014,3,2014-11-14,2014-11-14,6.165000000000001,0.3063829787234041,0.105025,1.0,46.6,1.0,2597,2015-03-31,51.55,0.1062231759656651,137,0.0007371450567428273,0.0007753516493844169
2597 潤弘,建材營造,2597,2016,4,2017-03-31,2017-03-31,6.9650000000000025,0.3656716417910447,0.108175,1.0,39.99,1.0,2597,2017-05-15,39.81,-0.004501125281320295,45,-0.0001002457716456906,-0.00010002500625156211
2616 山隆,油電燃氣業,2616,2015,1,2015-05-15,2015-05-15,9.1025,0.15151515151515146,0.0611,1.0,20.35,1.0,2616,2015-11-16,20.13,-0.010810810810810922,185,-5.875325902404693e-05,-5.843681519357255e-05
2616 山隆,油電燃氣業,2616,2016,1,2016-05-15,2016-05-16,9.4525,0.4473684210526317,0.06462499999999999,1.0,22.08,1.0,2616,2017-05-15,32.9,0.4900362318840581,364,0.001096205989456811,0.001346253384296863
2637 慧洋-KY,航運業,2637,2014,4,2015-03-31,2015-03-31,10.815000000000005,0.25,0.06235,1.0,30.9,1.0,2637,2015-05-15,32.17,0.04110032362459548,45,0.0008954708581114801,0.0009133405249910106
2637 慧洋-KY,航運業,2637,2015,2,2015-08-14,2015-08-14,10.812500000000005,1.4791666666666667,0.07292499999999999,1.0,32.47,1.0,2637,2016-03-31,31.24,-0.037881121034801346,230,-0.00016788704079873096,-0.0001647005262382667
2637 慧洋-KY,航運業,2637,2016,1,2016-05-15,2016-05-16,9.697500000000003,0.4999999999999998,0.0725,1.0,30.6,1.0,2637,2016-08-15,29.51,-0.03562091503267972,91,-0.0003985010169678116,-0.00039143862673274424
2637 慧洋-KY,航運業,2637,2016,4,2017-03-31,2017-03-31,10.355000000000004,0.17241379310344832,0.063425,1.0,30.23,1.0,2637,2017-05-15,28.39,-0.06086668871981471,45,-0.001394534250092505,-0.0013525930826625491
2820 華票,金融業,2820,2014,2,2014-08-14,2014-08-14,10.69,0.3529411764705882,0.06302500000000001,1.0,9.25,1.0,2820,2015-05-15,9.83,0.06270270270270273,274,0.00022197858482231325,0.00022884198066679828
2820 華票,金融業,2820,2015,2,2015-08-14,2015-08-14,9.3425,0.3478260869565217,0.06220000000000001,1.0,9.94,1.0,2820,2015-11-16,10.03,0.0090543259557343,94,9.589376033569685e-05,9.632261655036488e-05
2820 華票,金融業,2820,2015,4,2016-03-31,2016-03-31,8.735,0.40909090909090906,0.06485,1.0,10.87,1.0,2820,2016-11-14,11.92,0.09659613615455398,228,0.00040451583177025796,0.00042366726383576305
2850 新產,金融業,2850,2016,2,2016-08-14,2016-08-15,4.955,0.18181818181818185,0.06275,1.0,22.42,1.0,2850,2016-11-14,22.61,0.008474576271186418,91,9.273912029050813e-05,9.312721177127932e-05
2851 中再保,金融業,2851,2014,2,2014-08-14,2014-08-14,8.170000000000002,2.9090909090909087,0.0672,1.0,13.36,1.0,2851,2014-11-14,13.62,0.019461077844311392,92,0.00020952338840385387,0.00021153345482947166
2851 中再保,金融業,2851,2014,4,2015-03-31,2015-03-31,9.0425,2.2222222222222223,0.073925,1.0,14.77,1.0,2851,2015-08-14,14.68,-0.0060934326337169775,136,-4.4940705995921704e-05,-4.480465171850719e-05
2851 中再保,金融業,2851,2015,4,2016-03-31,2016-03-31,8.665,0.3448275862068967,0.06790000000000003,1.0,13.67,1.0,2851,2016-05-16,13.11,-0.04096561814191668,46,-0.0009088987219814104,-0.0008905569161286235
2852 第一保,金融業,2852,2014,3,2014-11-14,2014-11-14,9.11,0.1489361702127661,0.06057499999999999,1.0,14.23,1.0,2852,2015-03-31,13.39,-0.05903021784961349,137,-0.0004440200245663384,-0.0004308775025519233
2886 兆豐金,金融業,2886,2016,3,2016-11-14,2016-11-14,9.645000000000003,0.22,0.06644999999999998,1.0,21.97,1.0,2886,2017-03-31,23.15,0.053709604005461875,137,0.00038194806327029873,0.00039204090514935675
2904 匯僑,其他,2904,2014,3,2014-11-14,2014-11-14,11.625000000000002,0.1249999999999999,0.103275,1.0,21.07,1.0,2904,2015-05-15,22.56,0.07071665875652577,182,0.00037550014634835094,0.000388553070090801
2904 匯僑,其他,2904,2015,2,2015-08-14,2015-08-14,10.8775,0.12068965517241392,0.0808,1.0,22.37,1.0,2904,2015-11-16,22.28,-0.0040232454179705,94,-4.288589359668915e-05,-4.280048316989894e-05
2915 潤泰全,貿易百貨,2915,2014,3,2014-11-14,2014-11-14,0.8724999999999992,0.8102564102564102,0.06820000000000001,1.0,52.87,1.0,2915,2015-03-31,59.18,0.11934934745602432,137,0.0008233137494424447,0.0008711631201169658
2915 潤泰全,貿易百貨,2915,2015,1,2015-05-15,2015-05-15,4.284999999999998,0.3913043478260872,0.079075,1.0,63.5,1.0,2915,2015-11-16,54.91,-0.1352755905511811,185,-0.0007853369997707915,-0.0007312194083847627
2915 潤泰全,貿易百貨,2915,2015,4,2016-03-31,2016-03-31,6.969999999999999,0.1256830601092896,0.07540000000000002,1.0,50.52,1.0,2915,2016-08-15,50.12,-0.007917656373713444,137,-5.8021436796562575e-05,-5.779311221688645e-05
3005 神基,電腦及週邊,3005,2014,3,2014-11-14,2014-11-14,12.9525,0.16666666666666682,0.06205,1.0,12.61,1.0,3005,2016-03-31,19.31,0.5313243457573353,503,0.0008475417568565291,0.0010563108265553387
3005 神基,電腦及週邊,3005,2016,2,2016-08-14,2016-08-15,7.482499999999997,0.3404255319148937,0.08272500000000002,1.0,22.95,1.0,3005,2017-05-15,39.11,0.7041394335511983,273,0.001954509224619372,0.0025792653243633637
3010 華立,電子通路業,3010,2016,1,2016-05-15,2016-05-16,5.977499999999997,0.2500000000000001,0.065,1.0,39.56,1.0,3010,2016-08-15,44.68,0.12942366026289176,91,0.001338339475234207,0.0014222380248669424
3014 聯陽,半導體,3014,2015,4,2016-03-31,2016-03-31,11.022499999999996,1.809523809523809,0.0645,1.0,24.6,1.0,3014,2016-05-16,22.41,-0.08902439024390252,46,-0.002024885302995383,-0.0019353128313891852
3014 聯陽,半導體,3014,2016,2,2016-08-14,2016-08-15,10.082499999999996,1.4782608695652173,0.0706,1.0,27.47,1.0,3014,2017-03-31,32.53,0.18420094648707686,228,0.000741802369468525,0.0008078988881012142
3015 全漢,電子零組件,3015,2014,1,2014-05-15,2014-05-15,9.94,0.12820512820512814,0.06640000000000001,1.0,28.61,1.0,3015,2014-08-14,27.57,-0.03635092624956304,91,-0.000406819226897559,-0.0003994607280171763
3015 全漢,電子零組件,3015,2014,3,2014-11-14,2014-11-14,12.7175,0.4285714285714285,0.061225,1.0,24.38,1.0,3015,2015-03-31,24.23,-0.0061525840853158265,137,-4.504708188035611e-05,-4.490937288551698e-05
3022 威強電,電腦及週邊,3022,2014,1,2014-05-15,2014-05-15,10.6825,0.25,0.07005,1.0,32.0,1.0,3022,2015-05-15,43.45,0.3578125000000001,365,0.0008383647901297753,0.0009803082191780824
3023 信邦,電子零組件,3023,2014,1,2014-05-15,2014-05-15,8.834999999999997,0.5156249999999999,0.06192499999999999,1.0,33.95,1.0,3023,2015-03-31,41.7,0.22827687776141392,320,0.0006427448307411154,0.0007133652430044185
3026 禾伸堂,電子零組件,3026,2014,1,2014-05-15,2014-05-15,11.635,0.490566037735849,0.06855000000000001,1.0,40.72,1.0,3026,2015-03-31,47.36,0.16306483300589392,320,0.00047216961929019696,0.0005095776031434184
3026 禾伸堂,電子零組件,3026,2016,4,2017-03-31,2017-03-31,13.0425,1.875,0.07585000000000001,1.0,48.38,1.0,3026,2017-05-15,49.88,0.03100454733360891,45,0.0006787550417970412,0.0006889899407468647
3029 零壹,資訊服務業,3029,2016,4,2017-03-31,2017-03-31,9.960000000000004,0.6176470588235294,0.0606,1.0,18.4,1.0,3029,2017-05-15,16.95,-0.07880434782608692,45,-0.001822400314711703,-0.0017512077294685982
3030 德律,其他電子業,3030,2014,2,2014-08-14,2014-08-14,11.022500000000004,0.18666666666666668,0.07354999999999999,1.0,40.32,1.0,3030,2015-11-16,44.59,0.1059027777777779,459,0.00021933122795703142,0.0002307250060518037
3030 德律,其他電子業,3030,2016,4,2017-03-31,2017-03-31,14.78,1.2142857142857142,0.0876,1.0,39.71,1.0,3030,2017-05-15,36.19,-0.08864265927977844,45,-0.002060545434765526,-0.001969836872883965
3032 偉訓,電子零組件,3032,2015,3,2015-11-14,2015-11-16,8.5625,1.1538461538461535,0.097175,1.0,18.84,1.0,3032,2016-11-14,36.61,0.9432059447983014,364,0.001826774099419337,0.0025912251230722568
3033 威健,電子通路業,3033,2014,1,2014-05-15,2014-05-15,9.132500000000002,0.10204081632653073,0.07930000000000001,1.0,17.86,1.0,3033,2014-08-14,17.98,0.006718924972004547,91,7.359010976348834e-05,7.383434035169832e-05
3033 威健,電子通路業,3033,2015,4,2016-03-31,2016-03-31,9.1475,0.16216216216216214,0.08904999999999999,1.0,16.97,1.0,3033,2016-05-16,16.42,-0.03241013553329386,46,-0.0007159821541463662,-0.0007045681637672578
3036 文曄,電子通路業,3036,2014,1,2014-05-15,2014-05-15,7.7225,0.13636363636363635,0.064375,1.0,26.19,1.0,3036,2015-08-14,28.92,0.10423825887743421,456,0.00021747043881847894,0.0002285926729768294
3036 文曄,電子通路業,3036,2016,3,2016-11-14,2016-11-14,8.574999999999996,0.2280701754385965,0.07309999999999997,1.0,40.57,1.0,3036,2017-03-31,40.89,0.007887601676115352,137,5.734950688873752e-05,5.7573734862155854e-05
3042 晶技,電子零組件,3042,2016,2,2016-08-14,2016-08-15,11.2525,0.19298245614035106,0.06402499999999997,1.0,39.14,1.0,3042,2016-11-14,37.36,-0.04547777210015336,91,-0.0005113455765874964,-0.0004997557373643227
3055 蔚華科,電子通路業,3055,2015,4,2016-03-31,2016-03-31,12.912500000000005,28.21428571428571,0.07117499999999999,1.0,19.59,1.0,3055,2016-05-16,16.62,-0.15160796324655434,46,-0.003567803742388853,-0.0032958252879685727
3056 總太,建材營造,3056,2014,4,2015-03-31,2015-03-31,13.355,4.239130434782608,0.060800000000000014,1.0,13.23,1.0,3056,2015-08-14,10.48,-0.20786092214663643,136,-0.001711902867137849,-0.0015283891334311502
3090 日電貿,電子零組件,3090,2016,2,2016-08-14,2016-08-15,8.112500000000004,1.2142857142857142,0.0796,1.0,21.93,1.0,3090,2016-11-14,22.12,0.008663930688554533,91,9.480245197757142e-05,9.52080295445553e-05
3090 日電貿,電子零組件,3090,2016,4,2017-03-31,2017-03-31,8.987500000000002,0.1964285714285714,0.08115,1.0,25.01,1.0,3090,2017-05-15,26.04,0.04118352658936408,45,0.0008972483411400223,0.0009151894797636463
3305 昇貿,其他電子業,3305,2016,1,2016-05-15,2016-05-16,12.302500000000006,0.9615384615384616,0.06145,1.0,17.84,1.0,3305,2017-05-15,27.97,0.5678251121076232,364,0.001236173818547348,0.001559959099196767
3380 明泰,通信網路業,3380,2015,1,2015-05-15,2015-05-15,11.2025,0.4000000000000001,0.0642,1.0,21.05,1.0,3380,2015-08-14,13.54,-0.356769596199525,91,-0.004837189228081296,-0.003920545013181593
3416 融程電,電腦及週邊,3416,2016,2,2016-08-14,2016-08-15,11.5575,0.21052631578947373,0.06970000000000003,1.0,45.46,1.0,3416,2016-11-14,43.94,-0.03343598768147826,91,-0.0003736417331275943,-0.0003674284360602007
3501 維熹,電子零組件,3501,2016,1,2016-05-15,2016-05-16,7.680000000000002,0.2689075630252101,0.06675000000000003,1.0,44.39,1.0,3501,2016-08-15,45.34,0.02140121649020066,91,0.00023272406762142595,0.0002351782031890182
3501 維熹,電子零組件,3501,2016,4,2017-03-31,2017-03-31,6.9075000000000015,0.3237410071942448,0.078,1.0,49.51,1.0,3501,2017-05-15,48.3,-0.02443950717026866,45,-0.0005496957222462795,-0.0005431001593393035
3528 安馳,電子通路業,3528,2014,1,2014-05-15,2014-05-15,9.29,0.3518518518518517,0.06025000000000001,1.0,24.92,1.0,3528,2014-11-14,27.17,0.09028892455858739,183,0.0004724762239263214,0.0004933821014130458
3528 安馳,電子通路業,3528,2015,4,2016-03-31,2016-03-31,8.3575,0.17241379310344845,0.06705000000000001,1.0,27.3,1.0,3528,2016-05-16,26.33,-0.03553113553113563,46,-0.0007861631743399933,-0.0007724159898072963
3550 聯穎,電子零組件,3550,2015,4,2016-03-31,2016-03-31,7.335000000000001,0.30769230769230776,0.07565,1.0,11.01,1.0,3550,2016-05-16,10.66,-0.031789282470481295,46,-0.0007020476230126249,-0.0006910713580539412
3550 聯穎,電子零組件,3550,2016,2,2016-08-14,2016-08-15,6.312500000000001,1.291666666666667,0.080075,1.0,13.73,1.0,3550,2016-11-14,14.28,0.04005826656955569,91,0.00043170565402683714,0.000440200731533579
3550 聯穎,電子零組件,3550,2016,4,2017-03-31,2017-03-31,6.580000000000001,2.0,0.07725,1.0,16.72,1.0,3550,2017-05-15,15.75,-0.05801435406698563,45,-0.0013272349410401452,-0.0012892078681552362
3588 通嘉,半導體,3588,2016,1,2016-05-15,2016-05-16,11.024999999999995,0.15217391304347827,0.0606,1.0,25.12,1.0,3588,2016-08-15,27.86,0.109076433121019,91,0.0011383136157439022,0.001198642122209
3596 智易,通信網路業,3596,2015,3,2015-11-14,2015-11-16,13.259999999999998,0.4343434343434343,0.06717500000000001,1.0,28.2,1.0,3596,2016-03-31,41.16,0.4595744680851064,136,0.0027843465612733542,0.003379224030037547
3596 智易,通信網路業,3596,2016,1,2016-05-15,2016-05-16,10.974999999999998,7.000000000000001,0.06030000000000001,1.0,46.81,1.0,3596,2016-11-14,51.03,0.09015167699209559,182,0.0004743808333669275,0.0004953388845719538
3607 谷崧,電子零組件,3607,2014,3,2014-11-14,2014-11-14,10.1275,4.08,0.06144999999999999,1.0,44.18,1.0,3607,2016-03-31,42.09,-0.04730647351742867,503,-9.634131356839326e-05,-9.404865510423195e-05
3617 碩天,其他電子業,3617,2015,2,2015-08-14,2015-08-14,9.445,1.2142857142857144,0.06375,1.0,57.15,1.0,3617,2016-03-31,83.75,0.4654418197725285,230,0.0016629323604773205,0.0020236600859675153
3679 新至陞,電子零組件,3679,2014,1,2014-05-15,2014-05-15,10.1275,0.5,0.06384999999999999,1.0,32.82,1.0,3679,2014-11-14,32.86,0.0012187690432663434,183,6.655907107688819e-06,6.659940127138488e-06
3679 新至陞,電子零組件,3679,2015,3,2015-11-14,2015-11-16,9.2825,0.6203703703703702,0.081325,1.0,38.55,1.0,3679,2017-05-15,84.56,1.1935149156939042,546,0.0014396896480874943,0.0021859247540181397
3702 大聯大,電子通路業,3702,2014,1,2014-05-15,2014-05-15,9.995,0.3333333333333333,0.066575,1.0,30.26,1.0,3702,2015-05-15,31.81,0.05122273628552532,365,0.0001368696326451424,0.00014033626379595976
3702 大聯大,電子通路業,3702,2016,1,2016-05-15,2016-05-16,7.910000000000004,0.11904761904761905,0.07247500000000001,1.0,29.87,1.0,3702,2017-03-31,36.05,0.2068965517241379,319,0.0005896792203825552,0.000648578532050589
4532 瑞智,電機機械,4532,2016,1,2016-05-15,2016-05-16,8.607500000000002,0.27450980392156865,0.07005,1.0,21.64,1.0,4532,2017-05-15,30.37,0.40341959334565614,364,0.0009315100287534683,0.00110829558611444
4722 國精化,化學工業,4722,2015,4,2016-03-31,2016-03-31,7.292499999999999,0.3536585365853661,0.063525,1.0,28.93,1.0,4722,2016-11-14,31.15,0.07673695126166602,228,0.0003243294529251539,0.00033656557570906146
4904 遠傳,通信網路業,4904,2014,2,2014-08-14,2014-08-14,13.980000000000004,0.10416666666666677,0.07194999999999999,1.0,53.17,1.0,4904,2014-11-14,57.74,0.08595072409253346,92,0.0008966609637603984,0.0009342470010057984
4912 聯德控股-KY,電子零組件,4912,2014,2,2014-08-14,2014-08-14,9.5925,1.3823529411764706,0.0662,1.0,51.43,1.0,4912,2014-11-14,55.0,0.06941473847948676,92,0.0007297392328815544,0.0007545080269509431
4912 聯德控股-KY,電子零組件,4912,2015,1,2015-05-15,2015-05-15,7.942500000000001,0.7701149425287357,0.0601,1.0,68.8,1.0,4912,2015-08-14,56.72,-0.1755813953488372,91,-0.002119474501287799,-0.001929465882954255
4912 聯德控股-KY,電子零組件,4912,2015,3,2015-11-14,2015-11-16,8.0325,0.4820143884892088,0.062175000000000015,1.0,72.95,1.0,4912,2016-03-31,80.97,0.1099383139136394,136,0.0007672385941972504,0.0008083699552473485
4912 聯德控股-KY,電子零組件,4912,2016,2,2016-08-14,2016-08-15,11.0775,3.9130434782608687,0.06509999999999999,1.0,74.66,1.0,4912,2016-11-14,73.97,-0.009241896597910526,91,-0.00010202631020006514,-0.00010155930327374205
4927 泰鼎-KY,電子零組件,4927,2016,1,2016-05-15,2016-05-16,9.380000000000004,0.5471698113207546,0.06259999999999999,1.0,31.01,1.0,4927,2016-11-14,27.29,-0.11996130280554662,182,-0.0007018931093123459,-0.0006591280373931133
4952 凌通,半導體,4952,2014,4,2015-03-31,2015-03-31,12.4225,2.4117647058823524,0.068,1.0,33.35,1.0,4952,2015-08-14,26.34,-0.21019490254872564,136,-0.001733562377527198,-0.0015455507540347473
4952 凌通,半導體,4952,2015,3,2015-11-14,2015-11-16,10.304999999999998,0.3932584269662921,0.07715,1.0,30.53,1.0,4952,2016-11-14,32.63,0.06878480183426139,364,0.0001827702824819255,0.0001889692358084104
4984 科納-KY,通信網路業,4984,2015,3,2015-11-14,2015-11-16,13.500000000000002,0.35454545454545444,0.066975,1.0,33.69,1.0,4984,2017-03-31,51.16,0.518551498961116,501,0.0008341938926386128,0.0010350329320581158
5203 訊連,資訊服務業,5203,2014,3,2014-11-14,2014-11-14,9.812500000000002,0.11585365853658547,0.07719999999999999,1.0,70.68,1.0,5203,2015-05-15,72.32,0.023203169213355856,182,0.00012604128666970915,0.0001274899407327245
5225 東科-KY,其他電子業,5225,2014,4,2015-03-31,2015-03-31,12.305000000000005,0.2388059701492536,0.085025,1.0,58.16,1.0,5225,2015-08-14,34.79,-0.4018225584594223,136,-0.0037713107073994445,-0.0029545776357310463
